root - WARNING - Start of the File
root - WARNING - Number of features: 960
root - WARNING - Number of observations Train: 798
root - WARNING - Number of observations Test: 226
optuna.storages._in_memory - INFO - A new study created in memory with name: no-name-2ca3029c-1bec-49df-9675-0e5b65cf6ac7
optuna.study.study - INFO - Trial 19 finished with value: 1.1148060431737423 and parameters: {'learning_rate': 0.0037693178515277384, 'max_depth': 1, 'n_estimators': 11, 'min_child_samples': 5, 'min_child_weight': 0.024815899761339466, 'subsample': 0.6836572616981644, 'colsample_bytree': 0.9223683121051607, 'reg_alpha': 0.14984495796877134, 'reg_lambda': 0.4796181374386129, 'max_bin': 304, 'num_leaves': 14, 'min_split_gain': 0.06523745984635634, 'subsample_freq': 5, 'max_delta_step': 0.9042588093519258, 'scale_pos_weight': 0.001076079212278759}. Best is trial 19 with value: 1.1148060431737423.
optuna.study.study - INFO - Trial 87 finished with value: 1.0880392588003045 and parameters: {'learning_rate': 0.010847191660848026, 'max_depth': 4, 'n_estimators': 97, 'min_child_samples': 23, 'min_child_weight': 0.002170877766028364, 'subsample': 0.9976987740939589, 'colsample_bytree': 0.8260943680028677, 'reg_alpha': 0.3447895439680358, 'reg_lambda': 0.024217040768168, 'max_bin': 180, 'num_leaves': 13, 'min_split_gain': 0.08541348996722188, 'subsample_freq': 9, 'max_delta_step': 0.36872486928624437, 'scale_pos_weight': 0.04334062734575651}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 92 finished with value: 1.0904177827007218 and parameters: {'learning_rate': 0.01619362903800004, 'max_depth': 4, 'n_estimators': 72, 'min_child_samples': 24, 'min_child_weight': 0.0020104993909862787, 'subsample': 0.9356807044981954, 'colsample_bytree': 0.8376216566429999, 'reg_alpha': 0.2978593512912158, 'reg_lambda': 0.026829437370658345, 'max_bin': 185, 'num_leaves': 13, 'min_split_gain': 0.07985256943831948, 'subsample_freq': 9, 'max_delta_step': 0.2833181262444083, 'scale_pos_weight': 0.045723830684475546}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 94 finished with value: 1.093783283851248 and parameters: {'learning_rate': 0.011489171038667, 'max_depth': 4, 'n_estimators': 73, 'min_child_samples': 24, 'min_child_weight': 0.018787933886458573, 'subsample': 0.9407933826677913, 'colsample_bytree': 0.8240657862465209, 'reg_alpha': 0.2891450563636617, 'reg_lambda': 0.028741603130101896, 'max_bin': 185, 'num_leaves': 13, 'min_split_gain': 0.07986846276013747, 'subsample_freq': 9, 'max_delta_step': 0.27291893131128975, 'scale_pos_weight': 0.0726385647256339}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 90 finished with value: 1.0928108248400121 and parameters: {'learning_rate': 0.011430213419280364, 'max_depth': 4, 'n_estimators': 96, 'min_child_samples': 24, 'min_child_weight': 0.0022875448011937583, 'subsample': 0.9391342698490489, 'colsample_bytree': 0.8257642739744341, 'reg_alpha': 0.2961276602189276, 'reg_lambda': 0.02846061125303647, 'max_bin': 196, 'num_leaves': 13, 'min_split_gain': 0.08060300620784983, 'subsample_freq': 9, 'max_delta_step': 0.3553654605774119, 'scale_pos_weight': 0.04929638140906762}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 95 finished with value: 1.0901383124573263 and parameters: {'learning_rate': 0.016239659825587244, 'max_depth': 4, 'n_estimators': 72, 'min_child_samples': 24, 'min_child_weight': 0.020005729658312495, 'subsample': 0.9363723297006857, 'colsample_bytree': 0.8638781574553769, 'reg_alpha': 0.30038876601260484, 'reg_lambda': 0.027399667032526224, 'max_bin': 185, 'num_leaves': 13, 'min_split_gain': 0.08098837144970668, 'subsample_freq': 9, 'max_delta_step': 0.2701172054175246, 'scale_pos_weight': 0.04680106981629069}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 93 finished with value: 1.0896897632027043 and parameters: {'learning_rate': 0.011015440302585652, 'max_depth': 4, 'n_estimators': 95, 'min_child_samples': 24, 'min_child_weight': 0.0020387266344286323, 'subsample': 0.9416334668054542, 'colsample_bytree': 0.8385839059186693, 'reg_alpha': 0.2586130870804574, 'reg_lambda': 0.0379265335907947, 'max_bin': 181, 'num_leaves': 13, 'min_split_gain': 0.08004962034459166, 'subsample_freq': 9, 'max_delta_step': 0.2837412767866216, 'scale_pos_weight': 0.07449500772702626}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 98 finished with value: 1.0943250202189903 and parameters: {'learning_rate': 0.015918511325126172, 'max_depth': 4, 'n_estimators': 147, 'min_child_samples': 24, 'min_child_weight': 0.008771715805945199, 'subsample': 0.7061516469342297, 'colsample_bytree': 0.8772984037629818, 'reg_alpha': 0.2791526255823722, 'reg_lambda': 0.028033822198602353, 'max_bin': 100, 'num_leaves': 13, 'min_split_gain': 0.07976363414560966, 'subsample_freq': 9, 'max_delta_step': 0.10125684989232966, 'scale_pos_weight': 0.006597599670256179}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 96 finished with value: 1.0888825836088356 and parameters: {'learning_rate': 0.015888692027035314, 'max_depth': 4, 'n_estimators': 134, 'min_child_samples': 24, 'min_child_weight': 0.007469594038220258, 'subsample': 0.9387497505575757, 'colsample_bytree': 0.8566644084472784, 'reg_alpha': 0.3012538094938053, 'reg_lambda': 0.028853634580375626, 'max_bin': 98, 'num_leaves': 13, 'min_split_gain': 0.08069204192441375, 'subsample_freq': 9, 'max_delta_step': 0.281749408247665, 'scale_pos_weight': 0.045859906706453846}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 97 finished with value: 1.0882711155251064 and parameters: {'learning_rate': 0.016168942685892078, 'max_depth': 4, 'n_estimators': 135, 'min_child_samples': 24, 'min_child_weight': 0.0011745106054862078, 'subsample': 0.9333178267291602, 'colsample_bytree': 0.8553580138466268, 'reg_alpha': 0.29841442666182055, 'reg_lambda': 0.19194653288514377, 'max_bin': 104, 'num_leaves': 13, 'min_split_gain': 0.08079063967105343, 'subsample_freq': 9, 'max_delta_step': 0.27512195711238274, 'scale_pos_weight': 0.07318127715790965}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 99 finished with value: 1.083368921627227 and parameters: {'learning_rate': 0.016361031595954565, 'max_depth': 4, 'n_estimators': 198, 'min_child_samples': 27, 'min_child_weight': 0.009306659061565411, 'subsample': 0.9416176899783016, 'colsample_bytree': 0.8546658560353633, 'reg_alpha': 0.2731407991973008, 'reg_lambda': 0.02603775805755101, 'max_bin': 100, 'num_leaves': 13, 'min_split_gain': 0.08022221369088199, 'subsample_freq': 9, 'max_delta_step': 0.10586769726544996, 'scale_pos_weight': 0.006679601951081682}. Best is trial 56 with value: 1.0812544122127712.
